objectid,creator,subject,location,latitude,longitude,date,identifier,title,description,image_alt_text,object_transcript,code_1,code_2,code_3,code_4,code_5,code_6,code_7,code_8,code_9,code_10,code_11,code_12,code_13,code_14,combined_codes,display_template,type,format,language,source,rights,rightsstatement,data_curation,project_administration,conceptualization,formal_analysis,methodology,object_location,image_small,image_thumb
dc39f0d3-bbcf-4902-9c2e-e3675baac5af,,,,,,,dc39f0d3-bbcf-4902-9c2e-e3675baac5af.jpg,6:08:2022 totalplanetliberation Abolitionist visions 1 flowers-,,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/dc39f0d3-bbcf-4902-9c2e-e3675baac5af.jpg,https://abnow.s3.amazonaws.com/objects/small/dc39f0d3-bbcf-4902-9c2e-e3675baac5af_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/dc39f0d3-bbcf-4902-9c2e-e3675baac5af_th.jpg
5b5f6bdf-7da9-4820-998b-0c2aa1c78abc,,,,,,,5b5f6bdf-7da9-4820-998b-0c2aa1c78abc.jpg,6:08:2022 totalplanetliberation Abolitionist visions 2 flowers-,,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/5b5f6bdf-7da9-4820-998b-0c2aa1c78abc.jpg,https://abnow.s3.amazonaws.com/objects/small/5b5f6bdf-7da9-4820-998b-0c2aa1c78abc_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/5b5f6bdf-7da9-4820-998b-0c2aa1c78abc_th.jpg
0c4c700f-20f5-4df6-8e13-e8c1efe6d697,,,,,,,0c4c700f-20f5-4df6-8e13-e8c1efe6d697.jpg,6:08:2022 totalplanetliberation Abolitionist visions 3 flowers-,,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/0c4c700f-20f5-4df6-8e13-e8c1efe6d697.jpg,https://abnow.s3.amazonaws.com/objects/small/0c4c700f-20f5-4df6-8e13-e8c1efe6d697_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/0c4c700f-20f5-4df6-8e13-e8c1efe6d697_th.jpg
9ad8733d-5a3a-4c58-949b-aafdce965808,,,,,,,9ad8733d-5a3a-4c58-949b-aafdce965808.jpg,6:08:2022 totalplanetliberation Abolitionist visions 4 flowers-,,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/9ad8733d-5a3a-4c58-949b-aafdce965808.jpg,https://abnow.s3.amazonaws.com/objects/small/9ad8733d-5a3a-4c58-949b-aafdce965808_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/9ad8733d-5a3a-4c58-949b-aafdce965808_th.jpg
3378f9f5-7969-4083-a22a-0b68b8e2c756,,,,,,,3378f9f5-7969-4083-a22a-0b68b8e2c756.jpg,"6:08:2022 workingclasshistory Freedom Riders arrested prison imagery, mugshot-",,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/3378f9f5-7969-4083-a22a-0b68b8e2c756.jpg,https://abnow.s3.amazonaws.com/objects/small/3378f9f5-7969-4083-a22a-0b68b8e2c756_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/3378f9f5-7969-4083-a22a-0b68b8e2c756_th.jpg
08d2ad49-3d3c-4688-9810-56468e9d6752,,,,,,,08d2ad49-3d3c-4688-9810-56468e9d6752.jpg,"6:10:2022 justseeds Listen can you hear it? A change is coming now! fist, birds, sky-",,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/08d2ad49-3d3c-4688-9810-56468e9d6752.jpg,https://abnow.s3.amazonaws.com/objects/small/08d2ad49-3d3c-4688-9810-56468e9d6752_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/08d2ad49-3d3c-4688-9810-56468e9d6752_th.jpg
97b0d7db-8fc5-4f70-9aa7-e34d89ed9a98,,,,,,,97b0d7db-8fc5-4f70-9aa7-e34d89ed9a98.jpg,"6:11:2022 anarchistposters June 11th, International Day of Solidarity bird, cage-",,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/97b0d7db-8fc5-4f70-9aa7-e34d89ed9a98.jpg,https://abnow.s3.amazonaws.com/objects/small/97b0d7db-8fc5-4f70-9aa7-e34d89ed9a98_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/97b0d7db-8fc5-4f70-9aa7-e34d89ed9a98_th.jpg
371cd30d-c2c7-4e54-99c6-6001d96f78e6,,,,,,,371cd30d-c2c7-4e54-99c6-6001d96f78e6.jpg,6:12:2020 scum shine handcuffs and bars,,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/371cd30d-c2c7-4e54-99c6-6001d96f78e6.jpg,https://abnow.s3.amazonaws.com/objects/small/371cd30d-c2c7-4e54-99c6-6001d96f78e6_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/371cd30d-c2c7-4e54-99c6-6001d96f78e6_th.jpg
ac77b38a-384c-4acc-899a-2efa4f54139d,,,,,,,ac77b38a-384c-4acc-899a-2efa4f54139d.jpg,"6:13:2022 defundmpd Defunding Police is a Reproductive Justice, RvW police imagery-",,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/ac77b38a-384c-4acc-899a-2efa4f54139d.jpg,https://abnow.s3.amazonaws.com/objects/small/ac77b38a-384c-4acc-899a-2efa4f54139d_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/ac77b38a-384c-4acc-899a-2efa4f54139d_th.jpg
3875bb6f-5a3d-48c3-9aeb-ced692031225,,,,,,,3875bb6f-5a3d-48c3-9aeb-ced692031225.jpg,"6:13:2022 defundmpd Defunding Police is a Reproductive Justice, RvW 2 police imagery-",,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/3875bb6f-5a3d-48c3-9aeb-ced692031225.jpg,https://abnow.s3.amazonaws.com/objects/small/3875bb6f-5a3d-48c3-9aeb-ced692031225_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/3875bb6f-5a3d-48c3-9aeb-ced692031225_th.jpg
fec1fb29-49a5-4422-bbe0-8a6248553f2c,,,,,,,fec1fb29-49a5-4422-bbe0-8a6248553f2c.jpg,"6:13:2022 defundmpd Defunding Police is a Reproductive Justice, RvW 3 police imagery-",,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/fec1fb29-49a5-4422-bbe0-8a6248553f2c.jpg,https://abnow.s3.amazonaws.com/objects/small/fec1fb29-49a5-4422-bbe0-8a6248553f2c_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/fec1fb29-49a5-4422-bbe0-8a6248553f2c_th.jpg
60bd3ac9-d95c-41aa-baa2-1f01816b8ea6,,,,,,,60bd3ac9-d95c-41aa-baa2-1f01816b8ea6.jpg,"6:13:2022 defundmpd Defunding Police is a Reproductive Justice, RvW 4 police imagery-",,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/60bd3ac9-d95c-41aa-baa2-1f01816b8ea6.jpg,https://abnow.s3.amazonaws.com/objects/small/60bd3ac9-d95c-41aa-baa2-1f01816b8ea6_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/60bd3ac9-d95c-41aa-baa2-1f01816b8ea6_th.jpg
a93eb9db-eca9-4853-a52c-337cb818fc3b,,,,,,,a93eb9db-eca9-4853-a52c-337cb818fc3b.jpg,"6:13:2022 defundmpd Defunding Police is a Reproductive Justice, RvW 5 police imagery-",,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/a93eb9db-eca9-4853-a52c-337cb818fc3b.jpg,https://abnow.s3.amazonaws.com/objects/small/a93eb9db-eca9-4853-a52c-337cb818fc3b_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/a93eb9db-eca9-4853-a52c-337cb818fc3b_th.jpg
70140ca3-087e-4844-b7af-c2c4323e6787,,,,,,,70140ca3-087e-4844-b7af-c2c4323e6787.jpg,"6:13:2022 defundmpd Defunding Police is a Reproductive Justice, RvW 6 police imagery-",,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/70140ca3-087e-4844-b7af-c2c4323e6787.jpg,https://abnow.s3.amazonaws.com/objects/small/70140ca3-087e-4844-b7af-c2c4323e6787_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/70140ca3-087e-4844-b7af-c2c4323e6787_th.jpg
a06a7e5e-6858-41c0-ad9b-9747dcf704f5,,,,,,,a06a7e5e-6858-41c0-ad9b-9747dcf704f5.jpg,"6:13:2022 defundmpd Defunding Police is a Reproductive Justice, RvW 7 police imagery-",,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/a06a7e5e-6858-41c0-ad9b-9747dcf704f5.jpg,https://abnow.s3.amazonaws.com/objects/small/a06a7e5e-6858-41c0-ad9b-9747dcf704f5_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/a06a7e5e-6858-41c0-ad9b-9747dcf704f5_th.jpg
fc3058ef-3d14-4cc1-bf48-4261cf583aa9,,,,,,,fc3058ef-3d14-4cc1-bf48-4261cf583aa9.jpg,"6:13:2022 defundmpd Defunding Police is a Reproductive Justice, RvW 8 police imagery-",,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/fc3058ef-3d14-4cc1-bf48-4261cf583aa9.jpg,https://abnow.s3.amazonaws.com/objects/small/fc3058ef-3d14-4cc1-bf48-4261cf583aa9_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/fc3058ef-3d14-4cc1-bf48-4261cf583aa9_th.jpg
5d484804-1e8d-4f8b-aa8c-172b05b675a3,,,,,,,5d484804-1e8d-4f8b-aa8c-172b05b675a3.jpg,"6:16:2022 we dont like cops Kids just want to have fun street art, police imagery-",,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/5d484804-1e8d-4f8b-aa8c-172b05b675a3.jpg,https://abnow.s3.amazonaws.com/objects/small/5d484804-1e8d-4f8b-aa8c-172b05b675a3_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/5d484804-1e8d-4f8b-aa8c-172b05b675a3_th.jpg
8c1d82a8-61d1-44d2-80a5-b6daac460e00,,,,,,,8c1d82a8-61d1-44d2-80a5-b6daac460e00.jpg,"6:20:2022 rania.writes In our own hands toolkit earth, sky, police imagery-",,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/8c1d82a8-61d1-44d2-80a5-b6daac460e00.jpg,https://abnow.s3.amazonaws.com/objects/small/8c1d82a8-61d1-44d2-80a5-b6daac460e00_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/8c1d82a8-61d1-44d2-80a5-b6daac460e00_th.jpg
2986546b-522b-4032-bb42-72c7f2a984bc,,,,,,,2986546b-522b-4032-bb42-72c7f2a984bc.jpg,6:24:2022 culturestrike They can never stop abortion fist-,,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/2986546b-522b-4032-bb42-72c7f2a984bc.jpg,https://abnow.s3.amazonaws.com/objects/small/2986546b-522b-4032-bb42-72c7f2a984bc_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/2986546b-522b-4032-bb42-72c7f2a984bc_th.jpg
7923df89-a8a2-4c14-8c4f-57b514ddfcb9,,,,,,,7923df89-a8a2-4c14-8c4f-57b514ddfcb9.jpg,"6:24:2022 emulsify.art Abortion Justice is Intersectional nature, sky-",,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/7923df89-a8a2-4c14-8c4f-57b514ddfcb9.jpg,https://abnow.s3.amazonaws.com/objects/small/7923df89-a8a2-4c14-8c4f-57b514ddfcb9_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/7923df89-a8a2-4c14-8c4f-57b514ddfcb9_th.jpg
a9a82dee-f1e9-4ed1-98e9-c2799580a9c5,,,,,,,a9a82dee-f1e9-4ed1-98e9-c2799580a9c5.jpg,"6:24:2022 emulsify.art Abortion Justice is Intersectional pt. 2 nature, sky-",,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/a9a82dee-f1e9-4ed1-98e9-c2799580a9c5.jpg,https://abnow.s3.amazonaws.com/objects/small/a9a82dee-f1e9-4ed1-98e9-c2799580a9c5_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/a9a82dee-f1e9-4ed1-98e9-c2799580a9c5_th.jpg
67aba271-01ad-40a7-9d96-f48dac7adbc6,,,,,,,67aba271-01ad-40a7-9d96-f48dac7adbc6.jpg,67267338 1329667917210339 5086628514245902336 n,,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/67aba271-01ad-40a7-9d96-f48dac7adbc6.jpg,https://abnow.s3.amazonaws.com/objects/small/67aba271-01ad-40a7-9d96-f48dac7adbc6_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/67aba271-01ad-40a7-9d96-f48dac7adbc6_th.jpg
6da041e0-eafb-4c32-9dcf-e7aa31dfc112,,,,,,,6da041e0-eafb-4c32-9dcf-e7aa31dfc112.jpg,"7:05:2022 justseeds Abortion is a human right fire, butterfly-",,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/6da041e0-eafb-4c32-9dcf-e7aa31dfc112.jpg,https://abnow.s3.amazonaws.com/objects/small/6da041e0-eafb-4c32-9dcf-e7aa31dfc112_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/6da041e0-eafb-4c32-9dcf-e7aa31dfc112_th.jpg
1c3805b2-28cc-4ec3-a512-d5a95dd81b44,,,,,,,1c3805b2-28cc-4ec3-a512-d5a95dd81b44.jpg,"7:07:2022 soni artist Peace bird, nature, third eye-",,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/1c3805b2-28cc-4ec3-a512-d5a95dd81b44.jpg,https://abnow.s3.amazonaws.com/objects/small/1c3805b2-28cc-4ec3-a512-d5a95dd81b44_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/1c3805b2-28cc-4ec3-a512-d5a95dd81b44_th.jpg
96b4e7bd-c55a-40f8-ac16-bd0669ea6ef0,,,,,,,96b4e7bd-c55a-40f8-ac16-bd0669ea6ef0.jpg,9:08:2020 free.aljerwon.moran prison industrial complex,,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/96b4e7bd-c55a-40f8-ac16-bd0669ea6ef0.jpg,https://abnow.s3.amazonaws.com/objects/small/96b4e7bd-c55a-40f8-ac16-bd0669ea6ef0_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/96b4e7bd-c55a-40f8-ac16-bd0669ea6ef0_th.jpg
e4bcbea0-d188-463b-b29f-e7afcba8ae34,,,,,,,e4bcbea0-d188-463b-b29f-e7afcba8ae34.jpg,AbolitionConferencePoster smaller,,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/e4bcbea0-d188-463b-b29f-e7afcba8ae34.jpg,https://abnow.s3.amazonaws.com/objects/small/e4bcbea0-d188-463b-b29f-e7afcba8ae34_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/e4bcbea0-d188-463b-b29f-e7afcba8ae34_th.jpg
280301eb-14fd-4108-8df7-6556930ef873,,,,,,,280301eb-14fd-4108-8df7-6556930ef873.jpg,alex 600px-522x800,,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/280301eb-14fd-4108-8df7-6556930ef873.jpg,https://abnow.s3.amazonaws.com/objects/small/280301eb-14fd-4108-8df7-6556930ef873_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/280301eb-14fd-4108-8df7-6556930ef873_th.jpg
ed42ce67-347f-4e3d-b3ab-f158a8395905,,,,,,,ed42ce67-347f-4e3d-b3ab-f158a8395905.jpg,AltoPolimigra 1500px,,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/ed42ce67-347f-4e3d-b3ab-f158a8395905.jpg,https://abnow.s3.amazonaws.com/objects/small/ed42ce67-347f-4e3d-b3ab-f158a8395905_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/ed42ce67-347f-4e3d-b3ab-f158a8395905_th.jpg
8c821730-5bdf-4dc2-93fd-a199a1d9c88d,,,,,,,8c821730-5bdf-4dc2-93fd-a199a1d9c88d.jpg,Andalushia-Knoll-color,,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/8c821730-5bdf-4dc2-93fd-a199a1d9c88d.jpg,https://abnow.s3.amazonaws.com/objects/small/8c821730-5bdf-4dc2-93fd-a199a1d9c88d_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/8c821730-5bdf-4dc2-93fd-a199a1d9c88d_th.jpg
acd5a595-ddb4-4239-9983-67f471a6e383,,,,,,,acd5a595-ddb4-4239-9983-67f471a6e383.jpg,ap-border-deaths-4 3,,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/acd5a595-ddb4-4239-9983-67f471a6e383.jpg,https://abnow.s3.amazonaws.com/objects/small/acd5a595-ddb4-4239-9983-67f471a6e383_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/acd5a595-ddb4-4239-9983-67f471a6e383_th.jpg
6196c81f-76a2-47e0-b8c3-404770893f27,,,,,,,6196c81f-76a2-47e0-b8c3-404770893f27.jpg,Article10UDHR 1500,,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/6196c81f-76a2-47e0-b8c3-404770893f27.jpg,https://abnow.s3.amazonaws.com/objects/small/6196c81f-76a2-47e0-b8c3-404770893f27_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/6196c81f-76a2-47e0-b8c3-404770893f27_th.jpg
9a524557-8b96-40b2-81f8-3b07ed217ec3,,,,,,,9a524557-8b96-40b2-81f8-3b07ed217ec3.jpg,Article12UDHR 1500,,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/9a524557-8b96-40b2-81f8-3b07ed217ec3.jpg,https://abnow.s3.amazonaws.com/objects/small/9a524557-8b96-40b2-81f8-3b07ed217ec3_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/9a524557-8b96-40b2-81f8-3b07ed217ec3_th.jpg
561fafeb-18ec-4066-99e0-27df1168fbae,,,,,,,561fafeb-18ec-4066-99e0-27df1168fbae.jpg,Article19UDHR 1500,,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/561fafeb-18ec-4066-99e0-27df1168fbae.jpg,https://abnow.s3.amazonaws.com/objects/small/561fafeb-18ec-4066-99e0-27df1168fbae_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/561fafeb-18ec-4066-99e0-27df1168fbae_th.jpg
7d0c281d-52e7-458e-aba5-11b25a1f3453,,,,,,,7d0c281d-52e7-458e-aba5-11b25a1f3453.jpg,Article29UDHR 1500,,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/7d0c281d-52e7-458e-aba5-11b25a1f3453.jpg,https://abnow.s3.amazonaws.com/objects/small/7d0c281d-52e7-458e-aba5-11b25a1f3453_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/7d0c281d-52e7-458e-aba5-11b25a1f3453_th.jpg
8cea85f6-3627-4fe8-b609-2de3b96b1034,,,,,,,8cea85f6-3627-4fe8-b609-2de3b96b1034.jpg,Article30UDHR 1500,,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/8cea85f6-3627-4fe8-b609-2de3b96b1034.jpg,https://abnow.s3.amazonaws.com/objects/small/8cea85f6-3627-4fe8-b609-2de3b96b1034_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/8cea85f6-3627-4fe8-b609-2de3b96b1034_th.jpg
c1bd8698-40b5-44e8-8b35-1299ee066ab1,,,,,,,c1bd8698-40b5-44e8-8b35-1299ee066ab1.jpg,Ashley detail,,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/c1bd8698-40b5-44e8-8b35-1299ee066ab1.jpg,https://abnow.s3.amazonaws.com/objects/small/c1bd8698-40b5-44e8-8b35-1299ee066ab1_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/c1bd8698-40b5-44e8-8b35-1299ee066ab1_th.jpg
9b603c9d-8d1d-477d-89b7-1f1e1e9ef007,,,,,,,9b603c9d-8d1d-477d-89b7-1f1e1e9ef007.jpg,Background,,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/9b603c9d-8d1d-477d-89b7-1f1e1e9ef007.jpg,https://abnow.s3.amazonaws.com/objects/small/9b603c9d-8d1d-477d-89b7-1f1e1e9ef007_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/9b603c9d-8d1d-477d-89b7-1f1e1e9ef007_th.jpg
bf5d307b-5d26-43bf-8709-1b9e5ce7692c,,,,,,,bf5d307b-5d26-43bf-8709-1b9e5ce7692c.jpg,Background,,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/bf5d307b-5d26-43bf-8709-1b9e5ce7692c.jpg,https://abnow.s3.amazonaws.com/objects/small/bf5d307b-5d26-43bf-8709-1b9e5ce7692c_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/bf5d307b-5d26-43bf-8709-1b9e5ce7692c_th.jpg
a4faa82a-91e5-47e6-bb04-f7c7db1b7801,,,,,,,a4faa82a-91e5-47e6-bb04-f7c7db1b7801.jpg,buck,,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/a4faa82a-91e5-47e6-bb04-f7c7db1b7801.jpg,https://abnow.s3.amazonaws.com/objects/small/a4faa82a-91e5-47e6-bb04-f7c7db1b7801_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/a4faa82a-91e5-47e6-bb04-f7c7db1b7801_th.jpg
9ef36d96-4fcd-4287-a6ec-a54eeab41f5c,,,,,,,9ef36d96-4fcd-4287-a6ec-a54eeab41f5c.jpg,CautionSign-IllegalsCrossing,,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/9ef36d96-4fcd-4287-a6ec-a54eeab41f5c.jpg,https://abnow.s3.amazonaws.com/objects/small/9ef36d96-4fcd-4287-a6ec-a54eeab41f5c_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/9ef36d96-4fcd-4287-a6ec-a54eeab41f5c_th.jpg
6ddd0083-c8b1-4ba4-8d7a-93807708cc31,,,,,,,6ddd0083-c8b1-4ba4-8d7a-93807708cc31.jpg,Chains 1,,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/6ddd0083-c8b1-4ba4-8d7a-93807708cc31.jpg,https://abnow.s3.amazonaws.com/objects/small/6ddd0083-c8b1-4ba4-8d7a-93807708cc31_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/6ddd0083-c8b1-4ba4-8d7a-93807708cc31_th.jpg
31dc4e7a-1c84-4ef6-9943-4d5461ea0441,,,,,,,31dc4e7a-1c84-4ef6-9943-4d5461ea0441.jpg,Chains 2,,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/31dc4e7a-1c84-4ef6-9943-4d5461ea0441.jpg,https://abnow.s3.amazonaws.com/objects/small/31dc4e7a-1c84-4ef6-9943-4d5461ea0441_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/31dc4e7a-1c84-4ef6-9943-4d5461ea0441_th.jpg
9de76eea-35be-4305-9294-87893b2f908c,,,,,,,9de76eea-35be-4305-9294-87893b2f908c.jpg,Chains 4,,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/9de76eea-35be-4305-9294-87893b2f908c.jpg,https://abnow.s3.amazonaws.com/objects/small/9de76eea-35be-4305-9294-87893b2f908c_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/9de76eea-35be-4305-9294-87893b2f908c_th.jpg
d2d55292-1aac-48dc-bb6f-623de6907bc6,,,,,,,d2d55292-1aac-48dc-bb6f-623de6907bc6.jpg,Copy-of-quotes,,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/d2d55292-1aac-48dc-bb6f-623de6907bc6.jpg,https://abnow.s3.amazonaws.com/objects/small/d2d55292-1aac-48dc-bb6f-623de6907bc6_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/d2d55292-1aac-48dc-bb6f-623de6907bc6_th.jpg
6720539a-ebc7-4abc-b762-71743560a60d,,,,,,,6720539a-ebc7-4abc-b762-71743560a60d.jpg,CPH Weiner ComiteExigimos1500,,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/6720539a-ebc7-4abc-b762-71743560a60d.jpg,https://abnow.s3.amazonaws.com/objects/small/6720539a-ebc7-4abc-b762-71743560a60d_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/6720539a-ebc7-4abc-b762-71743560a60d_th.jpg
60f06fef-3fa8-462c-b015-9f972f4729a0,,,,,,,60f06fef-3fa8-462c-b015-9f972f4729a0.jpg,CPH030 SilentMajarity,,,,,,,,,,,,,,,,,,,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/60f06fef-3fa8-462c-b015-9f972f4729a0.jpg,https://abnow.s3.amazonaws.com/objects/small/60f06fef-3fa8-462c-b015-9f972f4729a0_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/60f06fef-3fa8-462c-b015-9f972f4729a0_th.jpg
